11183987167420679710," Tactical asset near your position"
1749618523300839722," Tactical asset nearby"
5797066534780881184," Tactical asset nearby"
17471577978855877844," Tactical asset nearby"
3524948941085634331," Target confirmed destroyed"
6615025310941444561," Target confirmed destroyed"
10851734483574268242," Target confirmed destroyed"
128384746488268315," Target destroyed"
993071437589301149," Target destroyed"
3967952116330444900," Target destroyed"
6722298025923238379," Target destroyed"
10217401522610053240," Target destroyed"
11099349623400466709," Target destroyed in the name of liberty"
13479082935141050759," Target destroyed in the name of liberty"
14742185814623904896," Target destroyed in the name of liberty"
11452674190870776415," Targets confirmed destroyed"
17606294429396458654," Targets confirmed destroyed"
4240045888570226575," Targets confirmed: destroyed"
5729828399010759031," Targets destroyed"
7270286543850037083," Targets destroyed"
14933986664250593120," Targets destroyed"
15788145382206621105," Targets destroyed"
17234068238131052772," Targets destroyed"
17705402258811388069," Teleportation signature detected squids incoming"
13362742397780923893," Teleportation signature detection squids incoming"
6597166742443028397," Terminid hive structure destroyed"
12364439247320844962," Terminid hive structure destroyed"
1377023812536288735," Terminid hive structure: destroyed"
9581984787731585123," Terminid outpost destroyed"
13671345623841072014," Terminid outpost destroyed"
11103370189294262607," Terminid outpost destroyed"
6479512486882531544," Terminid outpost purged"
9312065545764088492," Terminid outpost purged"
2462731386387601537," Terminid outpost purged."
322662018279020699," Tunnel breach detected bugs incoming"
13475591837200033620," Tunnel breach detected bugs incoming"
1555695575924315989," Tunnel breach detected prepare for bug contact"
17601991651080111344," Tunnel breach detected prepare for bug contact"
12518796673250098865," Unidentified enemy contact"
1581434538314324559," Unidentified enemy contact!"
6793308090128192853," Unidentified hostiles incoming"
8437341235890104493," Unidentified hostiles incoming"
1345842300562943353," VIP secured"
4288185870480916701," VIP secured"
11369393568315703609," VIP secured"
537959321763982718," Warning you are in range of enemy artillery"
8733228560597347621," Warning you are in range of enemy artillery"
18243251638151460526," Warning you are in range of enemy artillery"
7570851662667022747," Warning you are leaving the mission area"
15093190247839686001," Warning you are leaving the mission area!"
10043134371552845886," Weapon emplacement on its way"
14699517475576600246," Weapon emplacement on its way"
3612214417873902862," You may proceed to extraction when ready"
8611297617752175464," You may proceed to extraction when ready"
10925266498781435441," You may proceed to extraction when ready"
9552872017099875985," Ah... the will of democracy! Good work"
10899015925584957564," Atten-HUT! I'm General Brasch Super Earth's oldest and most grizzled war hero and I'm not easy to impress. Helldiver training is the toughest test in the galaxy but I can tell that doesn't scare you. Impressive."
6727159693358991284," Dead-eye precision! Now use a grenade to close up that bug hole! Otherwise they'll just keep comin'"
9859525056551634364," Glorious work recruit! Already you've advanced the cause of democracy farther than any soldier I've ever seen! You've proved your worth... you're ready... to don your cape"
16103945309566924949," Grit your teeth soldier! Grab that stim and patch yourself up"
11550728800349409377," Hooold up recruit it's finally time to call in the big guns. Use the support weapon strategem to get yourself a real weapon"
12334803552350614877," I've never seen such flawless terminal activation... Now somewhere around here is the flag of Super Earth. Find it and plant it where all can see its democratic glory"
12792021026574045707," Impeccable! Like I always say: the best simulation is a real simulation. Now activate the battlefield injury simulator!"
13161743487455444850," In all my years I've never witnessed such acrobatic perfection! I think you're ready for our highly realistic battlefield simulator. That's right! The real deal"
17215937714514731879," Load up soldier because playtime's over. You've reached your final test. THIS... is the real deal! Get to it!"
18315856720772651638," Load yourself up recruit! This is the real deal. It's just you the gun in your hands and two-thousand megatons of explosives in close orbit. That's IT!"
2395141833289026052," Look up in the sky recruit... That there is a superdestroyer and its all-powerful strategems are yours to command!"
3835079203431029325," Make sure you show it the proper respect"
15849132337531519526," Man down! Don't sweat it soldier friendly-fire is just an unavoidable fact of life. Nothing at all you can do to prevent it. What you can do is use the reinforcement strategem to replace your fallen comrade"
16787115193234719752," Next lesson: Helldivers fight in squads. Meet your new squadmate"
13002011326223954138," Now *there's* a Helldiver. You remind me of a younger me: fearless, invulnerable, and seven feet tall."
2773913338408658471," Now enough jib-jab! The upcoming obstacles will take everything your exceptional physique can muster. This is it: the real deal. Get to it soldier!"
18143114114719510072," Piece of advice: moving around makes it hard to aim. For A-list accuracy stay still while you shoot"
15611003026549197022," Plant the flag in front of that statue recruit"
18368786770761386312," Step up to the platform recruit! You've earned it"
12419841358691388276," That's the flag of Super Earth recruit! Plant it in the designated area"
11446883415425766920," That's the flag of Super Earth recruit! Plant it in the designated area and make sure you show it the proper respect"
9442084721398590897," That's the stuff! Now use a resupply strategem to get yourself some more ammo!"
2010102944501724905," There it is... a terminid! The scourge of liberty! Arm yourself and show that bug the true meaning of freedom!"
12504460240715766500," There... good as new. Now look sharp! You're about to encounter democracy's sworn enemy recruit!"
17622330419306755873," This area is in dire need of liberation from the terminid scourge. Activate that terminal!"
17417998844421397258," Those unthinking bugs never stood a chance against a genius tactical mind like yourself. You are literally invincible!"
6791627146593672553," Until now. Here's your real lesson soldier: squad mates can and will perish tragically all the time. Now use the reinforcement strategem to have another Helldiver take their place!"
14997872284151022386," Use a strategem now to take care of those bugs. Juust make sure you take a few steps back..."
5138568683015283029," Well done soldier. It takes uncommon resolve to move past the death of your ally with so little pause"
18296089713672024465," What a catapault of an arm! On to the next section"
13091084538738326121," What a fine soldier. Your brother in arms a battle-forged bond that could never be replaced!"
4790226531769300771," Your finally ready for the realest deal of them all: the galactic war. Liberty! Democracy! Justice! They're in your hands now. General Brasch over... and out!"
1841758590496707368," Greetings fellow helldiver"
6333536755041109262," Approaching LZ next recruit prepare to dismount"
8608440399719272429," You're on your own from here recruit. Use your map to find your way to the training facility"
5933972201805806308,"0 (Zero)"
9192378640933048314,"0 (Zero)"
43552180956174217,"1 (One)"
2398788565721909891,"1 (One) (slightly sped up)"
12717398812692351690,"1 (One)"
14333927041049727054,"1 (One) (drawn out)"
4723298081741177440,"100 meters"
14899722513692468585,"100 meters"
476022617007048371,"2 (Two)"
4002007058457423400,"2 (Two)"
13943154262231554077,"2 (Two)"
3046082760999379689,"2? (Two)"
1498244884530361493,"200 meters"
16654763581260070033,"200 meters"
1636602015640716926,"3 (Three)"
9258251958705978327,"3 (Three)"
12015174313054220154,"3 (Three)"
16234084152256163711,"3 (Three)"
3251049382839479653,"300 meters"
8884074177997892927,"300 meters"
879452760498635140,"4 (Four)"
3347101316611009650,"4 (Four)"
5920699444699666616,"4 (Four)"
12018513993375283952,"4 (Four)"
1202822350916485466,"5 (Five)"
4295268515069651922,"5 (Five)"
7809619028786324727,"5 (Five)"
14993173827753536347,"5 (Five)"
1631833814029360058,"50 meters"
10570466836134681227,"50 meters"
9235316939674431151,"6 (Six)"
10663994470459868808,"6 (Six)"
16637918762568847220,"7 (Seven)"
17963633879003340911,"7 (Seven)"
3954301720773899772,"8 (Eight)"
15063774939420560174,"8 (Eight)"
1948143224812830261,"9 (Nine)"
5112011693645243559,"9 (Nine)"
8450150180062362235,"A little shot of liberty"
9559708285356980918,"A little shot of liberty (hazy)"
1789331658686443160,"Activating jump pack"
8792380174047219417,"Activating jump pack"
9201667997581253912,"Activating jump pack"
15756912200723327874,"Activating jump pack"
10427229857147595681,"Additional extraction point located"
13615802323756758386,"Additional extraction point located"
1951140783835264824,"Aerial enemy"
3015587255918437527,"Aerial enemy"
24306225165898739,"Affirmative"
8579787086275171542,"Affirmative"
8858896238397376052,"Affirmative"
3727294514325093769,"Alpha"
7917814766128465884,"Alpha"
6817667304225772541,"Another diver for the cause"
18065113782843404395,"Another diver for the cause"
11580606873655271773,"Another sample collected for democracy"
6737450705230849503,"Another sample collected. For democracy"
2400059729653202123,"Artifact collected"
3600402544018994505,"Artifact collected"
5179906027252332283,"Artifact collected"
14209880441911185376,"Artifact collected (awe)"
364540507537365594,"Biological sample secured"
6063352777466941037,"Biological sample secured"
8496233277871009225,"Biological sample secured"
9301575531025108363,"Biological sample secured"
3895370290199839934,"Black saffron harvested"
8474162225193838334,"Black saffron harvested"
13457181357919146527,"Black saffron harvested"
13759512572970619308,"Black saffron harvested"
9818562645535318417,"Black saffron. Life saving and non-habit forming"
13705962607074488309,"Black saffron. Life saving and non-habit forming"
1809132571786625059,"Bot fabricator"
7084723898299783826,"Bot outpost"
12651420587761107917,"Bot outpost"
1293041654494492418,"Bot outpost spotted"
8660907261623823033,"Bot outpost spotted"
8373905041390268472,"Bots"
15307289518719131229,"Bots"
4922897310235736769,"Bravo"
17986745302454603902,"Bravo"
5564098411796993678,"Bug hole"
223585406463009983,"Bug outpost"
8049944132654994640,"Bug outpost"
5664804944846825148,"Bug outpost spotted"
14477223913152625170,"Bug outpost spotted"
9431471462573868179,"Bug outpost spotted, prepare to exterminate"
15523616412862290035,"Bug outpost spotted, prepare to exterminate"
2157851371794722240,"Bug tunnel breach"
4514753904208439898,"Bug tunnel breach"
10081760851299066421,"Bug tunnel breach"
11806612262009464583,"Bug tunnel breach"
9342410161069329109,"Bugs"
10171631125293880935,"Bugs"
1001789675891889641,"Burn in the fires of democracy! (passionate)"
3514608887624379763,"Burn in the fires of democracy! (yell)"
3085397853458654040,"Calling down a sentry"
6535674983501670559,"Calling down a sentry"
7231805059698806996,"Calling down a sentry"
11310411652923060921,"Calling down a sentry"
3084763551909186784,"Calling down a support weapon"
14234091905618782371,"Calling down a support weapon"
14633132470962546756,"Calling down a vehicle"
15888848645522409159,"Calling down a vehicle"
17221430787732382955,"Calling down a vehicle"
17987527895611554737,"Calling down a vehicle"
328125824449592791,"Calling down a walker"
6355831639061645472,"Calling down a walker"
15393864287562557969,"Calling down a walker"
15402423886849748671,"Calling down a walker"
257157550151368633,"Calling down equipment"
2273313040286670885,"Calling down equipment"
2653101115585800826,"Calling down equipment"
5246751856277377135,"Calling down equipment"
1694958687052386266,"Calling down fortifications"
6623415262104756578,"Calling down fortifications"
7590483349969422834,"Calling down fortifications"
16247972210317000869,"Calling down fortifications"
26618867583625174,"Calling down objective equipment"
1831015436700967040,"Calling down objective equipment"
6846382832675166661,"Calling down objective equipment"
17158272130964407663,"Calling down objective equipment"
613107427994107603,"Calling down supplies"
1781826845356572065,"Calling down supplies"
3662370019628288340,"Calling down supplies"
15507646433073137317,"Calling down supplies"
9035381440898901594,"Calling down support weapon"
16737851391261564737,"Calling down support weapon"
9037078957352945992,"Calling in a hellbomb"
10496405991761070001,"Calling in a hellbomb"
10720710093863238856,"Calling in a hellbomb"
12609078155575269735,"Calling in a hellbomb"
182626091218147176,"Calling in an eagle"
12965850038551975592,"Calling in an eagle"
14306248426841793029,"Calling in an orbital strike"
18397700912279207335,"Calling in an orbital strike"
257120586645254897,"Calling in extraction"
11774645230674483984,"Calling in extraction"
13694432601281423508,"Calling in extraction"
17036291663994800475,"Calling in extraction"
8508408423251505096,"Calling in extraction! (yell, desperate)"
8314710220356911043,"Calling in orbital strike"
12909159823674534835,"Calling in orbital strike"
8464227262585877756,"Calling in reinforcements"
16532781860875978346,"Calling in reinforcements"
4299930086109642679,"Can't liberate with this broken arm! (grit teeth)"
1817200335153336393,"Can't liberate with this broken arm! (pain)"
2733458200233582691,"Can't survive these wounds much longer (pain)"
12105331068533714884,"Can't survive these wounds much longer! (grit teeth)"
4742648997637991765,"Cancel that"
7037388129090037624,"Cancel that"
8297274361593263958,"Canister's empty"
11488479038083461791,"Canister's empty"
17507957358937432934,"Canister's empty"
8762840496761065471,"Canister's empty!"
2037342747596112262,"Changing ice"
3547509293795024227,"Changing ice"
5209359239303399303,"Changing ice"
17865618921353070747,"Changing ice"
1706598182761855942,"Charlie"
6409235021624976166,"Charlie"
8857602908628226469,"Close"
14213322864750901265,"Close"
15745771356129238265,"Codiz (?)"
4423768284935275580,"Contact"
6715297135830026355,"Contact"
11747693556238818030,"Critical item"
18236164941308169874,"Critical item"
14523912217840500783,"Crystalized E710 acquired"
14970434730097896856,"Crystalized E710 acquired"
18065657653466445278,"Crystalized E710 acquired"
17973164058513850136,"Crystalized E710 acquired!"
331109470575364793,"Danger"
16334074139288975263,"Danger"
4158615071802419879,"Dangerous wildlife"
17192480538809875922,"Dangerous wildlife"
16935981701857202052,"Decreased visibility, should help obscure our movements"
6928467067453100815,"Decreased visibility. Should help obsure our movements"
6521843746601229280,"Delta"
18305992416766810873,"Delta"
6397618222377932706,"Democracy conquerers all"
8098545014672055694,"Democracy conquerers all"
2527954034718792962,"Democracy for all"
6245833226771200821,"Democracy for all"
10616850385294750452,"Democracy has landed"
10964042587098772195,"Democracy has landed"
3725895396654010175,"Democracy isn't done with you yet"
5725820416973506455,"Democracy isn't done with you yet"
6690497066825226305,"Deploying flare"
7442147399109446144,"Deploying flare"
8288281412365048493,"Deploying flare"
13175645398788954839,"Deploying flare"
17113813541150407644,"Deploying SOS beacon"
9816160581879055278,"Deploying SOS beacon (eloquent)"
2810300210939780958,"Don't need it"
15017555721753116895,"Don't need it"
11656227180750279246,"Done"
18173929559580108826,"Done"
3983443817468034672,"Done!"
6207115834845396295,"Down"
17124200325783396974,"Down"
15972967878730559747,"Dropping a pin"
18148058769172548856,"Dropping a pin"
6911127479364839253,"Dropping high value item"
16758903181505684528,"Dropping high value item"
3286395700820352187,"Dropping item"
14343476599979619741,"Dropping item"
16583702904076175251,"Dropping item! (desperate)"
2112328273755579510,"Dropping package"
2891191443358516896,"Dropping package"
6467944971654210211,"Dropping package"
9750069527820624446,"Dropping package"
5141622755116576131,"Dropships"
10954661799859597174,"Dropships"
12639704460425760034,"Dropships"
13242000775222378917,"Dropships"
8442786620606390022,"E710, the galaxy's greatest energy source"
16174299883214775823,"E710, the galaxy's greatest energy source"
10577983684018099089,"East"
17507857429070437715,"East"
9864078716397079611,"Eat this! (desperate)"
12471993140157725698,"Echo"
16954946686864135174,"Echo"
5198071180830495715,"Enemy elite"
9315746838344584093,"Enemy elite"
4483514036876127543,"Enemy emplacement"
8844339280542622410,"Enemy emplacement"
4780258752969762087,"Enemy outpost"
13349056615523352975,"Enemy outpost"
10492402046654991627,"Enemy outpost spotted"
12452549557328983889,"Enemy outpost spotted"
3514400940059851852,"Enemy outpost spotted, look alive"
7616387627176156135,"Enemy outpost spotted, look alive"
1324800323294112923,"Enemy patrol"
5794185667476670990,"Enemy patrol"
5621253560052642283,"Enemy spotted"
16436392003070708848,"Enemy spotted"
8602910396537627988,"Engaging"
15029605910654296454,"Engaging"
14188602775555631217,"Engaging terminal"
399953967799977439,"Entering shuttle"
16474792149888074972,"Entering shuttle"
3390865301152992280,"Fall back"
5624695775079383623,"Fall back"
12654553836352038187,"Fall back"
1527510856943004542,"Far"
6858058714664918213,"Far"
7764121837384259953,"Feels good! (euphoric)"
13424634825723433294,"Feels good! (junkie)"
3923657721154068442,"Fifth one"
9512525249900666342,"Fifth one"
9901078771285825495,"Fifth one"
2854637339557413412,"Fifth one!"
1884630746099979287,"Fire in the hole"
5966343169632680099,"Fire in the hole"
6779144736562053499,"Fire in the hole"
7699298408494870868,"Fire in the hole"
4343034971358161249,"First one"
8463211586077386694,"First one"
10529000161323840877,"First one"
14542091107987215134,"First one"
8374067316431828555,"Flag forsaken leg, slowing me down! (grit teeth)"
12524710587121971725,"Flag forsaken leg, slowing me down! (grit teeth)"
6474108967404211823,"Follow me"
9263113341539149590,"Follow me"
10393583947295266523,"Follow me"
1966897374441819102,"For prosperity! (yell)"
5852468520627694738,"For prosperity! (yell)"
12794683469421576682,"For super earth! (scream)"
8341635214268453771,"For super earth! (yell)"
1355496096246656493,"Forth one!"
11514478897395016971,"Fortifications"
15567027728954777234,"Fortifications"
1499935843954094635,"Found something"
7125142244646166576,"Found something"
10560328846657837501,"Found something"
5281935324228423922,"Found something!"
6052915200711096046,"Fourth one"
10383630684972584769,"Fourth one"
10805626593540598376,"Fourth one"
2170295755015450107,"Foxtrot"
12079900912697625749,"Foxtrot"
13447018897910886234,"Freedom five"
11072593303834664895,"Freedom five (jock)"
13437737060894780259,"Freedom forever"
1625252941860136860,"Freedom forever! (yell)"
16828943587746980938,"Freedom never sleeps (desperate)"
4293094744682703466,"Freedom requires firepower"
15214626112221933626,"Freedom requires firepower"
3672567185690683629,"Get in"
7590334330309430969,"Get in"
11282416118711259652,"Get in"
16936571918949728139,"Get in"
640422498476836202,"Get some, get some!"
16679592147444612016,"Get some! (mocking)"
11532914450359218051,"Get some! Get some! (mocking)"
10212142076554940276,"Get soooooome! (angry)"
3259049307940448297,"Got a sample"
5641427098537708214,"Got a sample"
15346679234838824769,"Got a sample"
17610972658335033520,"Got a sample"
16166903599611038266,"Gotta fix this liberty forsaken arm! (grit teeth)"
13706240534730423199,"Gotta fix this liberty forsaken arm! (pain)"
7673233952207670530,"Gotta patch up this leg! (grit teeth)"
5402906893351540957,"Gotta patch up this leg! (pain)"
12383723894444996280,"Gotta reload"
16058542907949020765,"Gotta reload"
10504365756631541511,"Gotta reload! (desperate)"
1116054321900972349,"Gotta swap ice"
4014775385278599094,"Gotta swap ice!"
11294745445653368399,"Grenade! (desperate)"
14542057611297985100,"Ha ha ha ha ha! Aaaaaaaaah! (crazy)"
1838903827411629081,"Haah, ha ha ha ha! (crazy)"
15129335940195219155,"Harmless animal"
1053380517462719124,"Harmless animal (demeaning)"
10797862170838745804,"Have a taste of democracy! (angry)"
14697600137951919341,"Have a taste of democracy! (angry)"
5424808550012941252,"Heading there now"
11034977064927483964,"Heading there now"
6157925861011983424,"Heavy"
7730515064343654524,"Heavy"
12026702898584575890,"Hellbomb"
15125576087594826586,"Hellbomb"
285585723372212343,"Hellbomb armed, clear the area"
9703480617628156695,"Hellbomb armed, clear the area"
5539916122952582522,"Helldiver, reporting for duty"
14579428631082040452,"Helldiver. Reporting for duty"
209913114765991685,"Helldivers never die"
6937475887437876833,"Helldivers never die! (emotional)"
1641949768879014666,"Here"
4788586499576754285,"Here"
18337900152003593700,"Here (snarky)"
18066103508178372146,"Here!"
9303703627746879939,"Here! (hoarse yell)"
6391128586125683413,"Here?"
16756481676508586403,"Here?"
6343641792734223870,"High value item"
7926353745805053438,"High value item"
1666048813455631333,"High value sample collected"
3253139735587166668,"High value sample collected"
7505174121826870632,"High value sample collected"
10199676676135758727,"High value sample collected"
11783327258040591964,"High value sample collected"
13696105830248240960,"High value sample collected"
17318835806818034077,"High value sample collected"
17444903986980079928,"High value sample collected"
11125869796734883432,"Hodiz (?)"
492483552024424959,"Hold position"
5251885591028849123,"Hold position"
6674846293976584092,"Hold position"
1461023977228227355,"How bout a nice cup of liber-tea"
3964311654980869689,"How bout a nice cup of liber-tea!"
7372917150072323335,"How'd you like the taste of freedom? (angry)"
17785822646499314624,"How'd you like the taste of freedom? (mocking)"
4984504554008612278,"I am a soldier of liberty"
5413645211424202387,"I am a soldier, of liberty"
17576642459689060091,"I fight for freedom"
4694031545558800066,"I fight for super earth"
5908542254505502108,"I fight for super earth"
5316241578385038343,"I fight, for freedom"
4579934230132127072,"I got the terminal"
8061882644365871022,"I got the terminal"
163446618562261605,"I need a team reload"
8433344398342702827,"I need a team reload"
15254071009873488125,"I need a team reload"
16798713037671311678,"I need a team reload"
1947841798956435375,"I need ammo"
12371142489946437607,"I need ammo"
16158057488177444324,"I need stims"
11828807886369831039,"I need stims! (desperate)"
10040502834510957851,"I need stims! (grouchy)"
6015055280862351149,"I need supplies"
8185954514752837338,"I need supplies"
1473591129114007522,"I need supplies (melodramatic)"
2153795664318116716,"I need to reload"
7382351160715514738,"I need to reload"
4976665537259226415,"I win"
9413343562573495646,"I win"
5435229922781796025,"I'll handle the terminal"
18356024753707878554,"I'll handle the terminal"
5009448249325108025,"I'll take it"
5690482449982238379,"I'll take it enthusiastic)"
27383412245400708,"I'm bleeding out (grit teeth)"
6860345682342438139,"I'm bleeding out! (agony)"
11850753326770639754,"I'm hit! Sweet liberty the blood! (dramatic)"
8606443527880171375,"I'm hit! Sweet liberty the blood! (pain)"
459867120743355842,"I'm on it"
4190475703553273317,"I'm on it"
4288932397032004003,"I'm on it"
1600879167998531550,"I'm on it (confident)"
17945007713262611283,"I'm on it (confident)"
5361517629452988077,"I'm on it!"
16900802015033227960,"I'm on the terminal"
3290923268404259630,"I'm out"
4709819797915384419,"I'm out"
11913045679412204420,"I'm out"
16070601579112554157,"I'm out"
16145489145573652572,"I'm out"
16512765622618256878,"I'm out"
2589988545057158218,"I'm sorry"
10100101698694582994,"I'm sorry"
13862649203638589223,"I'm sorry"
1464536323514119484,"I've gotchu"
9212356445899932306,"I've gotchu"
9717002269037627341,"I've gotchu"
15074111722918547231,"I've gotchu"
14591488362260826377,"Illuminate"
16416109688424518175,"Illuminate"
3418412613015925190,"Illuminate artifact acquired"
11870105165356519017,"Illuminate artifact acquired"
16018522008957829089,"Illuminate teleporting in"
17625056058181304276,"Illuminate teleporting in"
6955666166149653211,"Injury? What injury? (denial)"
15204165239347442125,"Injury? What injury? (sarcastic)"
2999738873345714582,"Inputting drop point"
3488818931351562647,"Inputting drop point"
516253832143436878,"Intel"
13073566990129680963,"Intel"
14111112334711736038,"Joining the fray"
15737450354920432624,"Joining the fray"
3370415405639519709,"Jun"
4859895000242134110,"Kill them all! (yell)"
2060608373656266019,"Kill them all! Ahah! (yell)"
2660340285927128314,"Last reload"
3436862280593124794,"Last reload"
4803194260733424625,"Last reload"
5047496628486053221,"Last reload"
9053502493929754983,"Last reload"
11602729641179527004,"Last reload"
12262805010271319863,"Last reload"
7059928925158257683,"Last reload (grit teeth)"
965285425935873455,"Last reload! (yell)"
5824272373128760176,"Left"
6433025535267825151,"Left"
278683489802934319,"Legendarium acquired"
10361881673266882838,"Legendarium acquired"
17998124868219103603,"Legendarium acquired"
3143119741864406993,"Legendarium, acquired"
433689700051666577,"Legendary iridescence"
10012011440875308153,"Legendary iridescence (awe)"
7767756836243156285,"Let the light of Liberty shine"
13374976495464618767,"Let the light of liberty shine"
232672237517356861,"Let's do this"
726210908291986263,"Let's do this"
3744265533020216147,"Let's play"
14472142627714629813,"Let's play"
7005446093510616880,"Liberty"
13240889810893302754,"Liberty"
3926585764048336069,"Liberty for every being"
18322895605176774808,"Liberty for every being"
7345807349517348778,"Liberty guides my hand"
14698589212059242850,"Liberty guides my hand (serious)"
17841577025835676342,"Liberty save me! (desperate)"
13855636307040019147,"Liberty. Prosperity. Democracy"
1879542746659585023,"Liberty. Prosperity. Democracy."
3886956771259296394,"Live to dive another day"
16819604486506772486,"Live to dive another day"
15467642013250160217,"Loadout confirmed"
17077997243764076441,"Loadout confirmed"
5226269794165047633,"Local fauna"
6216448287563894081,"Local fauna (demeaning)"
1965496467085273427,"Mag"
9702015805000735270,"Mag"
6895090591476070483,"Mag's empty"
15552483278423391623,"Mag's empty"
2325660034889990667,"Manned emplacement"
14785755585062862361,"Manned emplacement"
2296815226291520871,"Manning combat walker"
4320155778887577694,"Manning combat walker"
5661872362808766127,"Manning combat walker"
17452710662190108887,"Manning combat walker"
4968142925108871386,"Manning emplacement"
6936460365814905344,"Manning emplacement"
14202719939756853105,"Marking extraction point"
17444355284149694161,"Marking extraction point"
11569708780065827347,"Marking location"
17141835019070613345,"Marking location"
746884008446584891,"Move"
8824645098188456720,"Move"
7396352086896005042,"Move, move, move!"
9780348853095146205,"My arm! (grit teeth)"
602464435229098229,"My arm! (pain)"
8049028826565804212,"My leg! (agony)"
1872907665171088264,"My leg! (pain)"
6101053607068907634,"My legs, for the love of liberty! My legs! (pain)"
13252704021073001417,"My legs! (agony)"
14956135342650881709,"My legs! (pain)"
2116343667046700210,"My life for super earth!"
12031063147508595394,"My life for super earth!"
8237959872321738876,"Need fresh ice"
16481236017297015321,"Need fresh ice"
3178207748250226434,"Need stim! (pain)"
10564131395698331244,"Need team reload! (desperate)"
13488374579658788848,"Need to reload"
15777557979379931824,"Need to reload"
5066229879571442426,"Need to reload! (desperate)"
16811798212495110831,"Need! Stim! (grit teeth)"
5619730300697102970,"Negative"
15383491271136496098,"Negative"
17757788231401895655,"Negative"
2345517193543745806,"Nevermind"
13874195363191141631,"Nevermind"
2917615233982536965,"New canister"
5319551488547102852,"New canister"
5574721093593103966,"New canister"
13670934182770984615,"New canister"
6609596807784969592,"New canister for maximum liberation"
15013908192004585979,"New canister, for maximum liberation"
1277144746623334917,"New mag"
3940819738787725029,"New mag"
5532833924279793622,"New mag"
7493180235809342326,"New mag"
7721949164403155783,"Nice"
9324180264417860967,"Nice"
7595100620001180953,"No"
14718894881871698454,"No"
11518753420986422759,"No diver left behind"
17249979125532454011,"No diver left behind"
7692828425826864188,"No pain, no freedom"
14170627534594736897,"No pain, no freedom"
7821728278291280157,"No!"
3855007428328327585,"North"
18207006615046533032,"North"
6680534292933034171,"North-east"
14602505361906393897,"North-east"
2675969510142648889,"North-west"
16530759863750822077,"North-west"
8344559603132456956,"Not engaging"
9608182390238625011,"Not engaging"
4315237578164133596,"Not today! (yell)"
228046363782785470,"Nothing in the chamber"
5644312154949948728,"Nothing in the chamber"
7874455890674800007,"Objective equipment"
10975758153273549658,"Objective equipment"
2858136999375440552,"Objective located"
15860705272080692557,"Objective located"
584421576044775576,"On my position"
12618670202258309290,"On my position"
1556390822775548526,"On my way"
7773216653400413846,"On my way"
706176052421377431,"One small scrap of technology, one giant leap for liberty"
9416885190367570243,"One small scrap of technology, one giant leap for liberty"
15625379201824171389,"Orbital inbound"
15810761418710453961,"Orbital inbound"
8565176008460029201,"Orbital incoming"
12232623135095635881,"Orbital incoming"
12592223151504961154,"Ouch"
9767805484113473720,"Ouch?"
1106681782219398257,"Out of ammo"
16337307308408860782,"Out of ammo"
17067330624030291762,"Out of ammo"
1250956182550071884,"Out of ammo (desperate)"
8740395636141794039,"Out of ammo!"
1776705115953783420,"Out of stims"
2625202032198636922,"Out of stims"
8800045478576729041,"Out of stims (grit teeth)"
6700514483180917700,"Out of stims (pain)"
233129691557053656,"Pack's out"
4160749942772097804,"Pack's out"
10862804166008292349,"Pack's out"
17511393293993208467,"Pack's out (disappointed)"
5384867748102069055,"Package"
14765492944985818129,"Package"
1174057869563515133,"Package acquired"
8664374961756755595,"Package acquired"
10402580327477343893,"Package acquired"
17252708797587771011,"Package acquired"
13352074923364238422,"Performing assisted reload"
14272930942634917091,"Performing assisted reload"
15304863558048945449,"Point me to the enemy"
1306676764580619001,"Point me to the enemy (serious)"
16608139347390409916,"Primary objective"
17999388259787366082,"Primary objective"
6319406168347805883,"Rare sample acquired"
14269220354413528974,"Rare sample acquired"
17708186148943892247,"Rare sample acquired"
575209322353236757,"Rare sample acquired!"
986176632135083989,"Ready to liberate"
15933987834429439917,"Ready to liberate"
6450581347438961733,"Reinforcing"
8249875430553886333,"Reinforcing"
12390328695243358997,"Reinforcing"
16115036143576986096,"Reinforcing"
17292978755040513858,"Reinforcing! (desperate)"
373695474503238328,"Reloading"
3054573989947984383,"Reloading"
3734953939233641308,"Reloading"
5202197359084304630,"Reloading"
5833427110152201485,"Reloading"
6463033402642913504,"Reloading"
9453609800838671852,"Reloading"
10974812714469432702,"Reloading"
14545355137750675261,"Reloading"
15778778825475420651,"Reloading"
17534264014818104859,"Reloading"
3847641627383874599,"Reloading (snarky)"
830340304883214710,"Reloading support weapon"
1198519064507969529,"Reloading support weapon"
3411637630367368603,"Reloading support weapon"
3490878592711830042,"Reloading support weapon"
1754539494327104273,"Reloading you"
17870381293185540469,"Reloading you"
8576706744092473398,"Reloading you! (yell, desperate)"
14377526729259033727,"Reloading! (desperate)"
13093341298048082972,"Reporting to the front"
14932057855028130730,"Reporting to the front"
9372788335193250426,"Requesting advanced weaponry"
12868152634699122905,"Requesting advanced weaponry"
7649241701075212292,"Requesting air support"
10045014823034730619,"Requesting air support"
17596122760720427697,"Requesting equipment"
17858980648410732486,"Requesting equipment"
4066734039521664944,"Requesting fortifications"
16281883298795783092,"Requesting fortifications"
7546094466069006985,"Requesting objective equipment"
7681192173555574328,"Requesting objective equipment"
1440876677789840178,"Requesting orbital"
16931415846703343901,"Requesting orbital"
1759658449018216697,"Requesting orbital strike"
